date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2015-07-25,MB12,0 to 5 cm,0,20.7,21.93,0.3,29.072222222222223,2015,206,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,9,-17.0,-10.0,34.0,146,5,840.085,1022.22965,931.157325,83.0,30.420222222222222
2015-07-25,MB2,0 to 5 cm,0,26.1,22.175,0.38,31.333333333333332,2015,206,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,8,-13.0,-8.0,31.0,146,5,857.26,1043.32965,950.294825,85.0,30.800222222222224
2015-07-25,MB3,0 to 5 cm,0,21.549999999999997,22.380000000000003,0.3,24.344444444444445,2015,206,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,8,-15.0,-9.0,31.0,158,10,869.64,1054.87965,962.2598250000001,78.0,31.10022222222222
2015-07-25,MB4,0 to 5 cm,0,25.45,22.915,0.17333333333333334,28.122222222222224,2015,206,MB4,5,1.33,0.904,0.002,0.094,Sand,8,-14.0,-8.0,31.0,147,10,882.5550000000001,1070.32965,976.442325,69.0,31.273555555555557
2015-07-25,MB5,0 to 5 cm,0,23.2,22.225,0.3133333333333333,25.11111111111111,2015,206,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,8,-14.0,-6.0,31.0,136,5,899.78,1088.52965,994.154825,89.0,31.58688888888889
2015-07-25,MB6,0 to 5 cm,0,25.2,22.985,0.36,30.599999999999998,2015,206,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,8,-14.0,-9.0,31.0,153,5,917.765,1108.72965,1013.247325,86.0,31.94688888888889
2015-07-25,MB7,0 to 5 cm,0,22.950000000000003,22.69,0.24000000000000002,26.833333333333332,2015,206,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,8,-14.0,-9.0,31.0,158,10,930.455,1121.67965,1026.067325,82.0,32.18688888888889
2015-07-25,MB8,0 to 5 cm,0,25.2,22.115,0.40444444444444444,26.5,2015,206,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,9,-14.0,-5.0,31.0,158,10,942.57,1136.87965,1039.724825,83.0,32.59133333333333
2015-07-25,MB9,0 to 5 cm,0,26.700000000000003,22.43,0.18,32.855555555555554,2015,206,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,8,-13.0,-8.0,31.0,147,10,955.0,1153.57965,1054.2898249999998,72.0,32.77133333333333
2015-08-06,MB1,0 to 5 cm,0,20.049999999999997,18.12,0.18,20.555555555555557,2015,218,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,9,-13.0,-8.0,31.0,146,5,968.12,1168.62965,1068.374825,90.0,32.95133333333333
2015-08-06,MB10,0 to 5 cm,0,17.9,17.905,0.5022222222222221,18.866666666666667,2015,218,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,10,-13.0,-7.0,34.0,146,5,981.025,1181.52965,1081.277325,90.0,33.45355555555555
2015-08-06,MB11,0 to 5 cm,0,17.200000000000003,17.505000000000003,0.37,17.9,2015,218,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,10,-13.0,-6.0,34.0,158,10,988.53,1188.72965,1088.629825,86.0,33.82355555555556
2015-08-06,MB12,0 to 5 cm,0,17.35,17.005,0.3877777777777778,19.827777777777776,2015,218,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,10,-14.0,-8.0,34.0,146,5,1000.535,1201.07965,1100.807325,90.0,34.211333333333336
2015-08-06,MB2,0 to 5 cm,0,20.549999999999997,18.375,0.3977777777777778,21.755555555555556,2015,218,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,9,-13.0,-8.0,31.0,146,5,1013.91,1216.62965,1115.269825,90.0,34.60911111111111
2015-08-06,MB3,0 to 5 cm,0,17.75,18.259999999999998,0.33,18.644444444444446,2015,218,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,9,-11.0,-6.0,31.0,158,10,1022.17,1224.37965,1123.274825,88.0,34.93911111111111
2015-08-06,MB4,0 to 5 cm,0,20.3,18.71,0.1,21.655555555555555,2015,218,MB4,5,1.33,0.904,0.002,0.094,Sand,9,-14.0,-8.0,31.0,147,10,1030.88,1234.67965,1132.779825,75.0,35.03911111111111
2015-08-06,MB5,0 to 5 cm,0,18.549999999999997,18.33,0.34,19.644444444444442,2015,218,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,9,-11.0,-7.0,31.0,136,5,1044.21,1248.22965,1146.2198250000001,90.0,35.379111111111115
2015-08-06,MB6,0 to 5 cm,0,19.9,18.715,0.36,21.233333333333334,2015,218,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,9,-10.0,-4.0,31.0,153,5,1057.925,1263.12965,1160.527325,89.0,35.739111111111114
2015-08-06,MB7,0 to 5 cm,0,18.5,18.33,0.28,19.355555555555554,2015,218,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,9,-14.0,-7.0,31.0,158,10,1066.255,1271.62965,1168.942325,90.0,36.01911111111111
2015-08-06,MB8,0 to 5 cm,0,18.799999999999997,18.36,0.4,19.555555555555557,2015,218,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,10,-15.0,-8.0,31.0,158,10,1074.615,1280.42965,1177.522325,90.0,36.419111111111114
2015-08-06,MB9,0 to 5 cm,0,19.450000000000003,18.295,0.21,20.466666666666665,2015,218,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,9,-13.0,-7.0,31.0,147,10,1082.91,1289.87965,1186.394825,77.0,36.629111111111115
2015-08-11,MB1,0 to 5 cm,0,26.95,22.785,0.12000000000000001,32.97777777777778,2015,223,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,10,-15.0,-8.0,40.0,146,5,1100.695,1311.82965,1206.262325,90.0,36.74911111111111
2015-08-11,MB10,0 to 5 cm,0,21.8,22.89,0.37,24.455555555555556,2015,223,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,11,-16.0,-9.0,43.0,146,5,1118.585,1328.62965,1223.607325,90.0,37.11911111111111
2015-08-11,MB11,0 to 5 cm,0,20.3,21.57,0.43,22.77777777777778,2015,223,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,11,-13.0,-8.0,42.0,158,10,1130.155,1338.92965,1234.542325,90.0,37.54911111111111
2015-08-11,MB12,0 to 5 cm,0,19.25,21.4,0.3255555555555556,27.072222222222223,2015,223,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,11,-16.0,-10.0,42.0,146,5,1146.555,1353.17965,1249.8673250000002,90.0,37.87466666666667
2015-08-11,MB2,0 to 5 cm,0,26.25,22.485,0.3688888888888889,31.366666666666667,2015,223,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,10,-16.0,-8.0,40.0,146,5,1164.04,1374.42965,1269.234825,90.0,38.24355555555556
2015-08-11,MB3,0 to 5 cm,0,19.4,23.025000000000002,0.23444444444444443,22.4,2015,223,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,10,-12.0,-7.0,40.0,158,10,1177.065,1383.82965,1280.447325,90.0,38.478
2015-08-11,MB4,0 to 5 cm,0,24.6,22.34,0.1,28.93333333333333,2015,223,MB4,5,1.33,0.904,0.002,0.094,Sand,10,-16.0,-8.0,40.0,147,10,1189.405,1398.42965,1293.917325,81.0,38.578
2015-08-11,MB5,0 to 5 cm,0,23.4,22.75,0.28,26.077777777777776,2015,223,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,10,-13.0,-6.0,40.0,136,5,1207.155,1416.82965,1311.992325,90.0,38.858000000000004
2015-08-11,MB6,0 to 5 cm,0,24.5,23.005,0.29,29.67777777777778,2015,223,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,10,-14.0,-4.0,40.0,153,5,1225.16,1436.32965,1330.744825,89.0,39.148
2015-08-11,MB7,0 to 5 cm,0,22.25,23.01,0.19,26.799999999999997,2015,223,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,10,-14.0,-8.0,40.0,158,10,1238.17,1448.57965,1343.3748249999999,90.0,39.338
2015-08-11,MB8,0 to 5 cm,0,24.05,23.04,0.3,27.833333333333332,2015,223,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,11,-15.0,-10.0,40.0,158,10,1251.21,1462.62965,1356.919825,90.0,39.638
2015-08-11,MB9,0 to 5 cm,0,25.200000000000003,22.669999999999998,0.15777777777777777,31.5,2015,223,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,10,-16.0,-10.0,40.0,147,10,1263.88,1477.82965,1370.854825,83.0,39.79577777777778
2015-08-30,MB1,0 to 5 cm,0,22.75,22.6,0.19,26.333333333333332,2015,242,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,11,-18.0,-9.0,31.0,146,5,1281.48,1495.57965,1388.529825,90.0,39.98577777777778
2015-08-30,MB10,0 to 5 cm,0,22.950000000000003,24.354999999999997,0.44999999999999996,25.311111111111114,2015,242,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,12,-20.0,-12.0,34.0,146,5,1300.835,1513.52965,1407.182325,90.0,40.43577777777778
2015-08-30,MB11,0 to 5 cm,0,20.7,22.125,0.39,22.811111111111114,2015,242,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,12,-14.0,-7.0,34.0,158,10,1312.96,1524.22965,1418.5948250000001,90.0,40.82577777777778
2015-08-30,MB12,0 to 5 cm,0,18.75,22.425,0.3044444444444444,25.25,2015,242,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,12,-16.0,-11.0,34.0,146,5,1330.385,1537.97965,1434.182325,90.0,41.13022222222222
2015-08-30,MB2,0 to 5 cm,0,24.65,23.59,0.3622222222222222,27.688888888888886,2015,242,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,11,-17.0,-9.0,31.0,146,5,1348.975,1557.62965,1453.302325,90.0,41.492444444444445
2015-08-30,MB3,0 to 5 cm,0,20.6,23.634999999999998,0.24000000000000002,22.87777777777778,2015,242,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,11,-15.0,-8.0,31.0,158,10,1362.61,1568.22965,1465.419825,90.0,41.73244444444445
2015-08-30,MB4,0 to 5 cm,0,23.549999999999997,23.09,0.14,25.922222222222224,2015,242,MB4,5,1.33,0.904,0.002,0.094,Sand,11,-15.0,-10.0,31.0,147,10,1375.7,1581.77965,1478.739825,86.0,41.87244444444445
2015-08-30,MB5,0 to 5 cm,0,21.95,23.84,0.3044444444444444,24.344444444444445,2015,242,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,11,-18.0,-9.0,31.0,136,5,1394.54,1598.72965,1496.634825,90.0,42.17688888888889
2015-08-30,MB6,0 to 5 cm,0,23.75,23.855,0.37555555555555553,27.07777777777778,2015,242,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,11,-14.0,-8.0,31.0,153,5,1413.395,1617.47965,1515.4373249999999,89.0,42.55244444444445
2015-08-30,MB7,0 to 5 cm,0,21.549999999999997,23.845,0.22,24.355555555555554,2015,242,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,11,-13.0,-6.0,31.0,158,10,1427.24,1629.02965,1528.134825,90.0,42.772444444444446
2015-08-30,MB8,0 to 5 cm,0,22.7,24.160000000000004,0.3533333333333333,25.1,2015,242,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,12,-16.0,-6.0,31.0,158,10,1441.4,1641.72965,1541.564825,90.0,43.12577777777778
2015-08-30,MB9,0 to 5 cm,0,23.0,23.175,0.16777777777777778,26.48888888888889,2015,242,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,11,-14.0,-7.0,31.0,147,10,1454.575,1654.72965,1554.652325,88.0,43.29355555555556
2015-09-04,MB1,0 to 5 cm,0,20.9,20.97,0.21888888888888888,19.033333333333335,2015,247,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,12,-20.0,-14.0,40.0,146,5,1470.545,1670.62965,1570.587325,90.0,43.51244444444445
2015-09-04,MB10,0 to 5 cm,0,22.25,21.79,0.5055555555555555,20.866666666666667,2015,247,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,13,-17.0,-7.0,43.0,146,5,1487.335,1687.87965,1587.607325,90.0,44.018
2015-09-04,MB11,0 to 5 cm,0,20.65,21.479999999999997,0.43444444444444447,20.055555555555557,2015,247,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,13,-13.0,-6.0,42.0,158,10,1498.815,1698.52965,1598.672325,90.0,44.452444444444446
2015-09-04,MB12,0 to 5 cm,0,20.35,21.605,0.37555555555555553,20.094444444444445,2015,247,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,13,-18.0,-11.0,42.0,146,5,1515.42,1713.87965,1614.649825,90.0,44.828
2015-09-04,MB2,0 to 5 cm,0,22.25,21.22,0.39888888888888885,20.133333333333333,2015,247,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,12,-19.0,-10.0,40.0,146,5,1531.64,1731.12965,1631.384825,90.0,45.22688888888889
2015-09-04,MB3,0 to 5 cm,0,20.55,21.11,0.29666666666666663,19.677777777777777,2015,247,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,12,-15.0,-9.0,40.0,158,10,1542.75,1741.67965,1642.214825,90.0,45.523555555555554
2015-09-04,MB4,0 to 5 cm,0,21.549999999999997,21.125,0.095,20.233333333333334,2015,247,MB4,5,1.33,0.904,0.002,0.094,Sand,12,-16.0,-10.0,40.0,147,10,1553.875,1753.22965,1653.552325,90.0,45.61855555555555
2015-09-04,MB5,0 to 5 cm,0,20.6,21.4,0.35,19.633333333333333,2015,247,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,12,-18.0,-10.0,40.0,136,5,1570.275,1768.82965,1669.552325,90.0,45.968555555555554
2015-09-04,MB6,0 to 5 cm,0,20.950000000000003,21.485,0.4,19.355555555555554,2015,247,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,12,-15.0,-6.0,40.0,153,5,1586.76,1784.77965,1685.7698249999999,89.0,46.36855555555556
2015-09-04,MB7,0 to 5 cm,0,20.6,21.175,0.25,19.455555555555556,2015,247,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,12,-16.0,-9.0,40.0,158,10,1597.935,1795.37965,1696.6573250000001,90.0,46.61855555555556
2015-09-04,MB8,0 to 5 cm,0,20.85,21.46,0.35888888888888887,19.422222222222224,2015,247,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,13,-20.0,-13.0,40.0,158,10,1609.395,1806.22965,1707.8123249999999,90.0,46.977444444444444
2015-09-04,MB9,0 to 5 cm,0,21.0,21.35,0.17888888888888888,19.58888888888889,2015,247,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,12,-15.0,-11.0,40.0,147,10,1620.745,1817.22965,1718.987325,90.0,47.156333333333336
2015-09-11,MB1,0 to 5 cm,0,15.15,11.61,0.16,19.133333333333333,2015,254,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,13,-20.0,-12.0,31.0,146,5,1627.355,1827.37965,1727.3673250000002,90.0,47.31633333333333
2015-09-11,MB10,0 to 5 cm,0,14.335,11.375,0.44999999999999996,17.01111111111111,2015,254,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,14,-18.0,-9.0,34.0,146,5,1633.73,1836.71465,1735.222325,90.0,47.766333333333336
2015-09-11,MB11,0 to 5 cm,0,13.135,11.41,0.4166666666666667,14.933333333333334,2015,254,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,14,-12.0,-6.0,34.0,158,10,1635.14,1839.84965,1737.4948250000002,90.0,48.183
2015-09-11,MB12,0 to 5 cm,0,12.7,10.1,0.31,16.261111111111113,2015,254,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,14,-17.0,-11.0,34.0,146,5,1640.24,1847.54965,1743.8948249999999,90.0,48.493
2015-09-11,MB2,0 to 5 cm,0,15.35,11.72,0.34555555555555556,17.58888888888889,2015,254,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,13,-19.0,-11.0,31.0,146,5,1646.96,1857.89965,1752.4298250000002,90.0,48.83855555555556
2015-09-11,MB3,0 to 5 cm,0,13.3,12.21,0.25555555555555554,15.655555555555557,2015,254,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,13,-14.0,-10.0,31.0,158,10,1649.17,1861.19965,1755.184825,90.0,49.09411111111111
2015-09-11,MB4,0 to 5 cm,0,12.65,12.719999999999999,0.095,16.933333333333334,2015,254,MB4,5,1.33,0.904,0.002,0.094,Sand,13,-16.0,-9.0,31.0,147,10,1651.89,1863.84965,1757.8698250000002,90.0,49.18911111111111
2015-09-11,MB5,0 to 5 cm,0,13.184999999999999,12.299999999999999,0.3,15.233333333333333,2015,254,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,13,-20.0,-11.0,31.0,136,5,1659.19,1872.03465,1765.612325,90.0,49.489111111111114
2015-09-11,MB6,0 to 5 cm,0,15.665000000000001,12.639999999999999,0.35777777777777775,18.299999999999997,2015,254,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,13,-17.0,-9.0,31.0,153,5,1666.83,1882.69965,1774.764825,89.0,49.84688888888889
2015-09-11,MB7,0 to 5 cm,0,13.965,12.535,0.22,15.966666666666665,2015,254,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,13,-16.0,-9.0,31.0,158,10,1669.365,1886.66465,1778.014825,90.0,50.06688888888889
2015-09-11,MB8,0 to 5 cm,0,15.364999999999998,11.685,0.3333333333333333,16.688888888888886,2015,254,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,14,-18.0,-9.0,31.0,158,10,1671.05,1892.02965,1781.5398249999998,90.0,50.400222222222226
2015-09-11,MB9,0 to 5 cm,0,14.775,13.015,0.15,17.755555555555556,2015,254,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,13,-15.0,-10.0,31.0,147,10,1674.065,1896.80465,1785.434825,90.0,50.550222222222224
2015-09-16,MB1,0 to 5 cm,0,21.3,16.665,0.14,20.744444444444444,2015,259,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,14,-21.0,-14.0,40.0,146,5,1685.73,1913.10465,1799.417325,90.0,50.690222222222225
2015-09-16,MB10,0 to 5 cm,0,18.85,16.35,0.43,18.200000000000003,2015,259,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,15,-20.0,-10.0,43.0,146,5,1697.08,1926.95465,1812.0173249999998,90.0,51.120222222222225
2015-09-16,MB11,0 to 5 cm,0,17.1,15.32,0.41,16.555555555555557,2015,259,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,15,-13.0,-7.0,42.0,158,10,1702.4,1934.05465,1818.227325,90.0,51.53022222222222
2015-09-16,MB12,0 to 5 cm,0,15.25,14.705000000000002,0.3,17.6,2015,259,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,15,-18.0,-11.0,42.0,146,5,1712.105,1944.30465,1828.204825,90.0,51.830222222222226
2015-09-16,MB2,0 to 5 cm,0,19.75,17.98,0.3111111111111111,18.644444444444446,2015,259,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,14,-20.0,-12.0,40.0,146,5,1725.085,1959.05465,1842.069825,90.0,52.141333333333336
2015-09-16,MB3,0 to 5 cm,0,19.35,17.13,0.24000000000000002,19.88888888888889,2015,259,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,14,-15.0,-12.0,40.0,158,10,1732.215,1968.40465,1850.3098249999998,90.0,52.38133333333333
2015-09-16,MB4,0 to 5 cm,0,17.6,16.985,0.095,20.11111111111111,2015,259,MB4,5,1.33,0.904,0.002,0.094,Sand,14,-16.0,-9.0,40.0,147,10,1739.2,1976.00465,1857.602325,90.0,52.476333333333336
2015-09-16,MB5,0 to 5 cm,0,17.35,16.875,0.28,17.77777777777778,2015,259,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,14,-17.0,-10.0,40.0,136,5,1751.075,1988.35465,1869.714825,90.0,52.75633333333333
2015-09-16,MB6,0 to 5 cm,0,20.799999999999997,16.84,0.32,20.244444444444447,2015,259,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,14,-17.0,-12.0,40.0,153,5,1762.915,2004.15465,1883.534825,89.0,53.07633333333333
2015-09-16,MB7,0 to 5 cm,0,19.35,16.835,0.21,19.27777777777778,2015,259,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,14,-16.0,-13.0,40.0,158,10,1769.75,2013.50465,1891.627325,90.0,53.28633333333333
2015-09-16,MB8,0 to 5 cm,0,20.35,16.835,0.31,18.788888888888888,2015,259,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,15,-19.0,-13.0,40.0,158,10,1776.585,2023.85465,1900.2198250000001,90.0,53.596333333333334
2015-09-16,MB9,0 to 5 cm,0,19.4,16.634999999999998,0.14,19.7,2015,259,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,14,-14.0,-10.0,40.0,147,10,1783.22,2033.25465,1908.237325,90.0,53.736333333333334
2016-01-09,MB10,0 to 5 cm,0,-2.985,-25.83,0.28,-3.3066666666666666,2016,9,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,16,-26.0,-13.0,34.0,157,8,0.0,0.0,0.0,0.0,0.28
2016-01-09,MB11,0 to 5 cm,0,-1.4649999999999999,-25.23,0.29,-1.63,2016,9,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,16,-25.0,-14.0,34.0,133,5,0.0,0.0,0.0,0.0,0.5700000000000001
2016-01-09,MB12,0 to 5 cm,0,-4.984999999999999,-25.11,0.22,-4.013888888888889,2016,9,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,16,-22.0,-13.0,34.0,153,5,0.0,0.0,0.0,0.0,0.79
2016-01-09,MB2,0 to 5 cm,0,-6.285,-25.435000000000002,0.2,-6.397777777777778,2016,9,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,15,-22.0,-11.0,31.0,146,5,0.0,0.0,0.0,0.0,0.99
2016-01-09,MB3,0 to 5 cm,0,-8.0,-24.875,0.14,-8.057777777777778,2016,9,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,15,-24.0,-11.0,31.0,147,10,0.0,0.0,0.0,0.0,1.1300000000000001
2016-01-09,MB4,0 to 5 cm,0,-1.705,-25.34,0.04744444444444444,-1.62,2016,9,MB4,5,1.33,0.904,0.002,0.094,Sand,15,-26.0,-13.0,31.0,146,5,0.0,0.0,0.0,0.0,1.1774444444444445
2016-01-09,MB5,0 to 5 cm,0,-3.65,-25.21,0.15,-3.8188888888888886,2016,9,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,15,-23.0,-13.0,31.0,158,10,0.0,0.0,0.0,0.0,1.3274444444444444
2016-01-09,MB6,0 to 5 cm,0,-12.7,-25.28,0.14,-12.629999999999999,2016,9,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,15,-24.0,-12.0,31.0,146,5,0.0,0.0,0.0,0.0,1.4674444444444446
2016-01-09,MB7,0 to 5 cm,0,-6.699999999999999,-25.064999999999998,0.09988888888888889,-6.725555555555555,2016,9,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,15,-25.0,-11.0,31.0,147,10,0.0,0.0,0.0,0.0,1.5673333333333335
2016-01-09,MB9,0 to 5 cm,0,-9.95,-25.305,0.06855555555555555,-10.161111111111111,2016,9,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,15,-22.0,-14.0,31.0,158,10,0.0,0.0,0.0,0.0,1.635888888888889
2016-01-26,MB1,0 to 5 cm,0,-3.2,-5.1850000000000005,0.043,-3.398888888888889,2016,26,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,16,-25.0,-15.0,40.0,158,10,0.0,0.0,0.0,0.0,1.6788888888888889
2016-01-26,MB10,0 to 5 cm,0,-2.27,-7.19,0.27,-2.252222222222222,2016,26,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,17,-27.0,-16.0,43.0,157,8,0.0,0.0,0.0,0.0,1.948888888888889
2016-01-26,MB11,0 to 5 cm,0,-1.23,-7.34,0.27,-1.191111111111111,2016,26,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,17,-25.0,-18.0,42.0,133,5,0.0,0.0,0.0,0.0,2.218888888888889
2016-01-26,MB12,0 to 5 cm,0,-3.815,-7.640000000000001,0.22,-2.839444444444444,2016,26,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,17,-22.0,-15.0,42.0,153,5,0.0,0.0,0.0,0.0,2.438888888888889
2016-01-26,MB13,0 to 5 cm,0,-4.265000000000001,-5.365,0.068,-4.487777777777778,2016,26,MB13,5,1.3,0.81,0.12,0.07,Loamy Sand,19,-24.0,-16.0,34.0,153,5,0.0,0.0,0.0,0.0,2.506888888888889
2016-01-26,MB2,0 to 5 cm,0,-2.665,-5.87,0.2,-2.611111111111111,2016,26,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,16,-25.0,-15.0,40.0,146,5,0.0,0.0,0.0,0.0,2.706888888888889
2016-01-26,MB3,0 to 5 cm,0,-3.785,-5.735,0.15,-3.5966666666666662,2016,26,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,16,-25.0,-13.0,40.0,147,10,0.0,0.0,0.0,0.0,2.856888888888889
2016-01-26,MB4,0 to 5 cm,0,0.302,-6.125,0.05111111111111111,0.352,2016,26,MB4,5,1.33,0.904,0.002,0.094,Sand,16,-24.0,-16.0,40.0,146,5,0.0,0.0,0.0,0.0,2.908
2016-01-26,MB5,0 to 5 cm,0,-2.5,-5.0249999999999995,0.15,-2.3966666666666665,2016,26,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,16,-24.0,-14.0,40.0,158,10,0.0,0.0,0.0,0.0,3.0580000000000003
2016-01-26,MB6,0 to 5 cm,0,-5.234999999999999,-6.08,0.15,-5.138888888888889,2016,26,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,16,-24.0,-15.0,40.0,146,5,0.0,0.0,0.0,0.0,3.208
2016-01-26,MB7,0 to 5 cm,0,-2.35,-5.3100000000000005,0.10777777777777778,-2.1888888888888887,2016,26,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,16,-23.0,-14.0,40.0,147,10,0.0,0.0,0.0,0.0,3.315777777777778
2016-01-26,MB8,0 to 5 cm,0,-4.77,-6.115,0.24000000000000002,-4.7844444444444445,2016,26,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,17,-25.0,-13.0,40.0,146,5,0.0,0.0,0.0,0.0,3.5557777777777777
