date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,level_3,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2022-07-13,MB1,0 to 5 cm,1,26.48333333333332,20.659999999999997,0.2069629629629629,17.25555555555554,2022,194,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,344,0,-17.0,-10.0,30.0,158,10,794.0745000000001,705.6599524714268,749.8672262357134,67.0,50.92762766592032
2022-07-13,MB3,0 to 5 cm,1,28.049999999999983,20.99000000000001,0.28055555555555556,17.76666666666667,2022,194,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,344,0,-16.0,-8.0,30.0,147,10,805.0645000000001,723.7099524714267,764.3872262357133,65.0,51.20818322147588
2022-07-13,MB4,0 to 5 cm,1,16.61318342921379,20.879999999999995,0.039594063854367645,10.715085469520298,2022,194,MB4,5,1.33,0.904,0.002,0.094,Sand,344,0,-18.0,-11.0,30.0,136,5,820.9445000000001,735.3231359006405,778.1338179503202,68.0,51.247777285330244
2022-07-13,MB5,0 to 5 cm,1,20.55000000000001,20.69999999999999,0.32955555555555555,16.266666666666666,2022,194,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,344,0,-12.0,-9.0,30.0,153,5,836.6445000000001,750.8731359006406,793.7588179503203,68.0,51.5773328408858
2022-07-13,MB6,0 to 5 cm,1,11.328089232241439,20.47999999999999,0.33954522141597177,8.51164083458328,2022,194,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,344,0,-18.0,-10.0,30.0,146,5,852.1245000000001,757.201225132882,804.662862566441,70.0,51.91687806230178
2022-07-13,MB7,0 to 5 cm,1,21.5,21.22,0.22866666666666666,16.23703703703704,2022,194,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,344,0,-19.0,-11.0,30.0,146,5,868.3445000000002,773.701225132882,821.0228625664411,72.0,52.145544728968446
2022-07-13,MB8,0 to 5 cm,1,22.700000000000017,19.875,0.4441481481481481,16.39629629629629,2022,194,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,345,0,-17.0,-10.0,30.0,146,5,883.2195000000002,791.401225132882,837.3103625664411,74.0,52.58969287711659
2022-07-13,MB9,0 to 5 cm,1,17.03623501659783,20.5,0.1414074074074074,10.592282742892117,2022,194,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,344,0,-17.0,-11.0,30.0,158,10,893.7195000000002,798.4374601494799,846.07848007474,72.0,52.731100284524
2022-07-20,MB1,0 to 5 cm,1,26.116666666666646,20.995000000000005,0.24203703703703697,17.796296296296287,2022,201,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,345,0,-16.0,-10.0,40.0,158,10,904.7145000000002,814.5541268161465,859.6343134080734,73.0,52.97313732156103
2022-07-20,MB10,0 to 5 cm,1,21.71666666666664,19.795000000000016,0.5326666666666667,20.30000000000001,2022,201,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,334,0,-16.0,-11.0,37.0,158,10,914.5095000000001,826.2707934828131,870.3901467414066,74.0,53.5058039882277
2022-07-20,MB11,0 to 5 cm,1,22.583333333333343,19.53,0.4127407407407407,16.437037037037037,2022,201,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,334,0,-17.0,-11.0,38.0,146,5,929.0395000000001,843.8541268161465,886.4468134080732,79.0,53.918544728968435
2022-07-20,MB12,0 to 5 cm,1,22.450000000000017,20.879999999999995,0.3649726610198787,17.53518518518518,2022,201,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,334,0,-13.0,-6.0,38.0,147,10,939.9195000000001,856.3041268161465,898.1118134080733,68.0,54.28351738998831
2022-07-20,MB2,0 to 5 cm,1,21.049999999999983,21.86500000000001,0.35611111111111104,18.633333333333326,2022,201,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,333,0,-14.0,-11.0,39.0,153,5,956.7845000000001,872.3541268161465,914.5693134080733,77.0,54.63962850109942
2022-07-20,MB3,0 to 5 cm,1,25.43333333333331,21.754999999999995,0.31477777777777777,18.137037037037032,2022,201,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,345,0,-15.0,-12.0,39.0,147,10,968.5395000000001,887.7874601494798,928.1634800747399,68.0,54.9544062788772
2022-07-20,MB4,0 to 5 cm,1,15.375078225219852,21.92500000000001,0.03960639219033118,10.908449014378398,2022,201,MB4,5,1.33,0.904,0.002,0.094,Sand,345,0,-15.0,-9.0,39.0,136,5,985.4645,898.1625383746996,941.8135191873498,84.0,54.99401267106753
2022-07-20,MB5,0 to 5 cm,1,21.400000000000006,21.63499999999999,0.36048148148148146,18.0962962962963,2022,201,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,345,0,-15.0,-11.0,39.0,153,5,1002.0995,914.5625383746996,958.3310191873497,81.0,55.35449415254901
2022-07-20,MB6,0 to 5 cm,1,12.234286781822393,22.02000000000001,0.3494521752173919,10.04931207032396,2022,201,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,345,0,-16.0,-10.0,39.0,146,5,1019.1195,921.796825156522,970.458162578261,87.0,55.7039463277664
2022-07-20,MB7,0 to 5 cm,1,22.25,21.335000000000008,0.2754074074074074,18.588888888888885,2022,201,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,345,0,-18.0,-11.0,40.0,146,5,1035.4545,939.046825156522,987.250662578261,89.0,55.97935373517381
2022-07-20,MB8,0 to 5 cm,1,23.833333333333314,21.125,0.46218518518518514,18.39259259259258,2022,201,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,346,0,-14.0,-12.0,40.0,146,5,1051.5795,957.8801584898554,1004.7298292449277,90.0,56.441538920358994
2022-07-20,MB9,0 to 5 cm,1,16.58010908663954,21.909999999999997,0.17640740740740737,10.143547248936462,2022,201,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,345,0,-14.0,-10.0,40.0,158,10,1063.4895000000001,964.460267576495,1013.9748837882476,81.0,56.617946327766404
2022-07-25,MB1,0 to 5 cm,1,24.133333333333326,18.909999999999997,0.16170370370370368,14.681481481481468,2022,206,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,346,0,-19.0,-11.0,30.0,158,10,1072.3995000000002,978.5936009098283,1025.4965504549143,82.0,56.779650031470105
2022-07-25,MB3,0 to 5 cm,1,22.73333333333332,18.605000000000018,0.2583333333333333,15.329629629629633,2022,206,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,346,0,-16.0,-11.0,30.0,147,10,1081.0045000000002,991.3269342431616,1036.1657171215809,71.0,57.03798336480344
2022-07-25,MB4,0 to 5 cm,1,13.32482906830657,17.604999999999986,0.039615198144590844,8.976724562292905,2022,206,MB4,5,1.33,0.904,0.002,0.094,Sand,346,0,-18.0,-11.0,30.0,136,5,1093.6095000000003,999.6517633114682,1046.6306316557343,90.0,57.077598562948026
2022-07-25,MB5,0 to 5 cm,1,18.98333333333335,18.019999999999982,0.28907407407407404,13.703703703703702,2022,206,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,346,0,-11.0,-7.0,30.0,153,5,1106.6295000000002,1013.6350966448016,1060.1322983224009,89.0,57.3666726370221
2022-07-25,MB6,0 to 5 cm,1,9.94350112091351,17.784999999999997,0.27194126920253325,6.912198931831856,2022,206,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,346,0,-19.0,-11.0,30.0,146,5,1119.4145000000003,1018.5785977657151,1068.9965488828577,90.0,57.638613906224634
2022-07-25,MB7,0 to 5 cm,1,18.866666666666674,17.905,0.22481481481481477,14.140740740740739,2022,206,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,346,0,-17.0,-11.0,30.0,146,5,1132.3195000000003,1032.445264432382,1082.3823822161912,90.0,57.86342872103945
